INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),SPEED(km/h),HDOP,DISTANCE(m),
52792,T,2016/03/31,14:06:10.000,DGPS,44.182452,N,9.582687,E,54.1,0.012,1.30,0.03,
52793,T,2016/03/31,14:06:30.000,DGPS,44.182452,N,9.582686,E,54.2,0.024,1.30,0.02,
52794,T,2016/03/31,14:06:50.000,DGPS,44.182453,N,9.582686,E,54.2,0.018,0.97,0.02,
52795,T,2016/03/31,14:07:10.000,DGPS,44.182453,N,9.582686,E,54.2,0.034,1.31,0.02,
52796,T,2016/03/31,14:07:30.000,DGPS,44.182453,N,9.582686,E,54.1,0.046,1.31,0.06,
52797,T,2016/03/31,14:07:50.000,DGPS,44.182453,N,9.582686,E,54.1,0.022,1.31,0.01,
52798,T,2016/03/31,14:08:10.000,DGPS,44.182453,N,9.582687,E,54.1,0.029,0.97,0.03,
52799,T,2016/03/31,14:08:30.000,DGPS,44.182453,N,9.582686,E,54.1,0.025,1.31,0.01,
52800,T,2016/03/31,14:08:50.000,DGPS,44.182454,N,9.582687,E,54.1,0.032,1.31,0.05,
52801,T,2016/03/31,14:09:10.000,DGPS,44.182454,N,9.582687,E,54.1,0.012,1.31,0.02,
52802,T,2016/03/31,14:09:30.000,DGPS,44.182454,N,9.582687,E,54.1,0.025,1.31,0.03,
52803,T,2016/03/31,14:09:50.000,DGPS,44.182454,N,9.582687,E,54.1,0.017,1.31,0.03,
52804,T,2016/03/31,14:10:10.000,DGPS,44.182454,N,9.582687,E,54.1,0.036,1.32,0.00,
52805,T,2016/03/31,14:10:30.000,DGPS,44.182454,N,9.582687,E,54.1,0.022,1.32,0.02,
52806,T,2016/03/31,14:10:50.000,DGPS,44.182455,N,9.582687,E,54.1,0.013,1.32,0.02,
52807,T,2016/03/31,14:11:10.000,DGPS,44.182455,N,9.582687,E,54.1,0.121,0.96,0.02,
52808,T,2016/03/31,14:11:30.000,DGPS,44.182440,N,9.582682,E,52.9,0.028,0.96,2.08,
52809,T,2016/03/31,14:11:50.000,DGPS,44.182441,N,9.582682,E,52.8,0.190,0.96,0.08,
52810,T,2016/03/31,14:12:10.000,DGPS,44.182441,N,9.582682,E,52.8,0.016,0.96,0.03,
52811,T,2016/03/31,14:12:30.000,DGPS,44.182441,N,9.582682,E,52.8,0.056,0.96,0.06,
52812,T,2016/03/31,14:12:50.000,DGPS,44.182441,N,9.582682,E,52.7,0.036,1.32,0.07,
52813,T,2016/03/31,14:13:10.000,DGPS,44.182441,N,9.582682,E,52.7,0.037,0.96,0.07,
52814,T,2016/03/31,14:13:30.000,DGPS,44.182441,N,9.582682,E,52.5,0.067,0.96,0.11,
52815,T,2016/03/31,14:13:50.000,DGPS,44.182441,N,9.582682,E,52.5,0.024,0.96,0.06,
52816,T,2016/03/31,14:14:10.000,DGPS,44.182440,N,9.582682,E,52.4,0.011,0.96,0.09,
52817,T,2016/03/31,14:14:30.000,DGPS,44.182440,N,9.582682,E,52.4,0.017,0.95,0.07,
52818,T,2016/03/31,14:14:50.000,DGPS,44.182439,N,9.582682,E,52.3,0.052,0.95,0.10,
52819,T,2016/03/31,14:15:10.000,DGPS,44.182439,N,9.582681,E,52.2,0.021,1.08,0.11,
52820,T,2016/03/31,14:15:30.000,DGPS,44.182438,N,9.582681,E,52.1,0.009,1.08,0.15,
52821,T,2016/03/31,14:15:50.000,DGPS,44.182437,N,9.582681,E,52.0,0.036,0.95,0.11,
52822,T,2016/03/31,14:16:10.000,DGPS,44.182437,N,9.582680,E,51.9,0.021,0.95,0.12,
52823,T,2016/03/31,14:16:30.000,DGPS,44.182436,N,9.582681,E,51.9,0.045,0.95,0.09,
52824,T,2016/03/31,14:16:50.000,DGPS,44.182435,N,9.582681,E,51.8,0.022,1.08,0.13,
52825,T,2016/03/31,14:17:10.000,DGPS,44.182435,N,9.582681,E,51.7,0.006,1.08,0.10,
52826,T,2016/03/31,14:17:30.000,DGPS,44.182434,N,9.582681,E,51.7,0.015,1.07,0.05,
52827,T,2016/03/31,14:17:50.000,DGPS,44.182434,N,9.582680,E,51.7,0.024,1.07,0.03,
52828,T,2016/03/31,14:18:10.000,DGPS,44.182434,N,9.582679,E,51.6,0.033,1.07,0.08,
52829,T,2016/03/31,14:18:30.000,DGPS,44.182434,N,9.582679,E,51.6,0.039,1.07,0.05,
52830,T,2016/03/31,14:18:50.000,DGPS,44.182434,N,9.582679,E,51.6,0.009,1.07,0.04,
52831,T,2016/03/31,14:19:10.000,DGPS,44.182434,N,9.582679,E,51.6,0.014,1.07,0.06,
52832,T,2016/03/31,14:19:30.000,DGPS,44.182433,N,9.582679,E,51.5,0.071,1.07,0.06,
52833,T,2016/03/31,14:19:50.000,DGPS,44.182433,N,9.582679,E,51.5,0.010,1.07,0.05,
52834,T,2016/03/31,14:20:10.000,DGPS,44.182433,N,9.582679,E,51.5,0.036,1.07,0.03,
52835,T,2016/03/31,14:20:30.000,DGPS,44.182433,N,9.582678,E,51.4,0.023,1.07,0.08,
52836,T,2016/03/31,14:20:50.000,DGPS,44.182433,N,9.582679,E,51.4,0.019,1.07,0.09,
52837,T,2016/03/31,14:21:10.000,DGPS,44.182433,N,9.582680,E,51.4,0.007,0.88,0.06,
52838,T,2016/03/31,14:21:30.000,DGPS,44.182432,N,9.582684,E,51.4,0.019,0.88,0.32,
52839,T,2016/03/31,14:21:50.000,DGPS,44.182432,N,9.582683,E,51.3,0.022,1.07,0.06,
52840,T,2016/03/31,14:22:10.000,DGPS,44.182431,N,9.582684,E,51.3,0.011,1.07,0.08,
52841,T,2016/03/31,14:22:30.000,DGPS,44.182432,N,9.582683,E,51.3,0.008,0.88,0.07,
52842,T,2016/03/31,14:22:50.000,DGPS,44.182432,N,9.582683,E,51.2,0.016,1.06,0.04,
52843,T,2016/03/31,14:23:10.000,DGPS,44.182432,N,9.582683,E,51.2,0.006,1.06,0.06,
52844,T,2016/03/31,14:23:30.000,DGPS,44.182432,N,9.582683,E,51.1,0.023,0.88,0.06,
52845,T,2016/03/31,14:23:50.000,DGPS,44.182431,N,9.582683,E,51.1,0.042,0.84,0.09,
52846,T,2016/03/31,14:24:10.000,DGPS,44.182431,N,9.582684,E,51.1,0.023,0.94,0.06,
52847,T,2016/03/31,14:24:30.000,DGPS,44.182430,N,9.582685,E,50.9,0.075,0.94,0.23,
52848,T,2016/03/31,14:24:50.000,DGPS,44.182429,N,9.582686,E,51.0,0.037,0.84,0.13,
52849,T,2016/03/31,14:25:10.000,DGPS,44.182429,N,9.582685,E,50.9,0.005,0.88,0.12,
52850,T,2016/03/31,14:25:30.000,DGPS,44.182429,N,9.582686,E,50.9,0.017,1.06,0.05,
52851,T,2016/03/31,14:25:50.000,DGPS,44.182429,N,9.582685,E,50.9,0.021,1.06,0.09,
52852,T,2016/03/31,14:26:10.000,DGPS,44.182429,N,9.582685,E,50.9,0.030,0.88,0.03,
52853,T,2016/03/31,14:26:30.000,DGPS,44.182428,N,9.582686,E,50.8,0.051,0.88,0.08,
52854,T,2016/03/31,14:26:50.000,DGPS,44.182428,N,9.582685,E,50.7,0.008,0.88,0.11,
52855,T,2016/03/31,14:27:10.000,DGPS,44.182428,N,9.582686,E,50.7,0.006,0.88,0.04,
52856,T,2016/03/31,14:27:30.000,DGPS,44.182428,N,9.582686,E,50.7,0.011,0.87,0.07,
52857,T,2016/03/31,14:27:50.000,DGPS,44.182428,N,9.582686,E,50.7,0.008,0.87,0.01,
52858,T,2016/03/31,14:28:10.000,DGPS,44.182428,N,9.582687,E,50.7,0.017,0.87,0.06,
52859,T,2016/03/31,14:28:30.000,DGPS,44.182427,N,9.582686,E,50.6,0.011,0.87,0.14,
52860,T,2016/03/31,14:28:50.000,DGPS,44.182427,N,9.582687,E,50.5,0.030,0.87,0.03,
52861,T,2016/03/31,14:29:10.000,DGPS,44.182427,N,9.582686,E,50.5,0.008,0.87,0.07,
52862,T,2016/03/31,14:29:30.000,DGPS,44.182428,N,9.582686,E,50.4,0.004,0.87,0.08,
52863,T,2016/03/31,14:29:50.000,DGPS,44.182428,N,9.582686,E,50.3,0.015,0.87,0.07,
52864,T,2016/03/31,14:30:10.000,DGPS,44.182427,N,9.582685,E,50.2,0.006,0.87,0.15,
52865,T,2016/03/31,14:30:30.000,DGPS,44.182427,N,9.582686,E,50.2,0.034,0.87,0.03,
52866,T,2016/03/31,14:30:50.000,DGPS,44.182427,N,9.582686,E,50.2,0.029,0.87,0.07,
52867,T,2016/03/31,14:31:10.000,DGPS,44.182427,N,9.582686,E,50.1,0.043,0.87,0.04,
52868,T,2016/03/31,14:31:30.000,DGPS,44.182427,N,9.582687,E,50.1,0.008,0.87,0.07,
52869,T,2016/03/31,14:31:50.000,DGPS,44.182426,N,9.582687,E,50.0,0.008,0.87,0.12,
52870,T,2016/03/31,14:32:10.000,DGPS,44.182426,N,9.582687,E,50.0,0.026,0.87,0.02,
52871,T,2016/03/31,14:32:30.000,DGPS,44.182426,N,9.582687,E,49.9,0.007,1.15,0.05,
52872,T,2016/03/31,14:32:50.000,DGPS,44.182426,N,9.582687,E,49.9,0.026,1.14,0.03,
52873,T,2016/03/31,14:33:10.000,DGPS,44.182426,N,9.582687,E,50.0,0.014,1.14,0.04,
52874,T,2016/03/31,14:33:30.000,DGPS,44.182426,N,9.582687,E,49.9,0.015,1.14,0.05,
52875,T,2016/03/31,14:33:50.000,DGPS,44.182426,N,9.582687,E,50.0,0.054,0.87,0.05,
52876,T,2016/03/31,14:34:10.000,DGPS,44.182427,N,9.582687,E,49.9,0.025,0.87,0.08,
52877,T,2016/03/31,14:34:30.000,DGPS,44.182427,N,9.582686,E,49.8,0.014,1.13,0.09,
52878,T,2016/03/31,14:34:50.000,DGPS,44.182428,N,9.582687,E,49.9,0.011,1.13,0.11,
52879,T,2016/03/31,14:35:10.000,DGPS,44.182428,N,9.582687,E,49.8,0.006,1.13,0.08,
52880,T,2016/03/31,14:35:30.000,DGPS,44.182428,N,9.582687,E,49.8,0.014,1.13,0.05,
52881,T,2016/03/31,14:35:50.000,DGPS,44.182429,N,9.582688,E,49.9,0.017,1.13,0.12,
52882,T,2016/03/31,14:36:10.000,DGPS,44.182429,N,9.582688,E,49.9,0.012,1.12,0.04,
52883,T,2016/03/31,14:36:30.000,DGPS,44.182429,N,9.582688,E,49.9,0.021,1.26,0.03,
52884,T,2016/03/31,14:36:50.000,DGPS,44.182429,N,9.582688,E,49.8,0.010,1.12,0.04,
52885,T,2016/03/31,14:37:10.000,DGPS,44.182430,N,9.582688,E,49.8,0.021,0.82,0.13,
52886,T,2016/03/31,14:37:30.000,DGPS,44.182430,N,9.582688,E,49.7,0.051,1.06,0.04,
52887,T,2016/03/31,14:37:50.000,DGPS,44.182430,N,9.582687,E,49.7,0.012,0.85,0.09,
52888,T,2016/03/31,14:38:10.000,DGPS,44.182431,N,9.582685,E,49.6,0.027,0.85,0.16,
52889,T,2016/03/31,14:38:30.000,DGPS,44.182431,N,9.582684,E,49.6,0.014,0.85,0.10,
52890,T,2016/03/31,14:38:50.000,DGPS,44.182432,N,9.582684,E,49.5,0.013,1.02,0.07,
52891,T,2016/03/31,14:39:10.000,DGPS,44.182412,N,9.582730,E,49.8,2.063,0.95,4.25,
52892,T,2016/03/31,14:39:30.000,DGPS,44.182484,N,9.582905,E,49.9,3.139,0.95,16.16,
52893,T,2016/03/31,14:39:50.000,DGPS,44.182587,N,9.583089,E,50.1,3.207,1.05,18.66,
52894,T,2016/03/31,14:40:10.000,DGPS,44.182654,N,9.583256,E,50.0,2.922,0.94,15.27,
52895,T,2016/03/31,14:40:30.000,DGPS,44.182553,N,9.583549,E,53.4,4.194,0.99,26.13,
52896,T,2016/03/31,14:40:50.000,DGPS,44.182405,N,9.583702,E,56.9,3.877,0.94,20.83,
52897,T,2016/03/31,14:41:10.000,DGPS,44.182247,N,9.583870,E,60.4,3.625,0.91,22.44,
52898,T,2016/03/31,14:41:30.000,DGPS,44.182063,N,9.583967,E,62.6,4.648,1.17,21.94,
52899,T,2016/03/31,14:41:50.000,DGPS,44.181839,N,9.584074,E,62.1,4.750,1.38,26.28,
52900,T,2016/03/31,14:42:10.000,DGPS,44.181626,N,9.584169,E,62.6,4.615,1.08,24.90,
52901,T,2016/03/31,14:42:30.000,DGPS,44.181406,N,9.584289,E,62.1,4.273,1.03,26.23,
52902,T,2016/03/31,14:42:50.000,DGPS,44.181199,N,9.584388,E,62.5,4.379,1.50,24.39,
52903,T,2016/03/31,14:43:10.000,DGPS,44.180975,N,9.584485,E,61.1,4.722,1.03,26.06,
52904,T,2016/03/31,14:43:30.000,DGPS,44.180876,N,9.584562,E,62.1,0.102,1.03,12.71,
52905,T,2016/03/31,14:43:50.000,DGPS,44.180845,N,9.584686,E,64.1,2.080,0.91,10.64,
52906,T,2016/03/31,14:44:10.000,DGPS,44.180853,N,9.584857,E,65.9,1.309,1.08,13.87,
52907,T,2016/03/31,14:44:30.000,DGPS,44.180851,N,9.585014,E,68.2,1.735,0.95,12.71,
52908,T,2016/03/31,14:44:50.000,DGPS,44.180890,N,9.585171,E,73.2,2.682,1.08,14.20,
52909,T,2016/03/31,14:45:10.000,DGPS,44.180876,N,9.585191,E,77.6,1.055,0.95,4.93,
52910,T,2016/03/31,14:45:30.000,DGPS,44.180748,N,9.585178,E,80.4,2.481,0.95,14.48,
52911,T,2016/03/31,14:45:50.000,DGPS,44.180624,N,9.585168,E,84.6,1.260,1.08,14.47,
52912,T,2016/03/31,14:46:10.000,DGPS,44.180591,N,9.585148,E,87.1,0.190,1.08,4.69,
52913,T,2016/03/31,14:46:30.000,DGPS,44.180563,N,9.585186,E,85.7,0.049,1.08,4.56,
52914,T,2016/03/31,14:46:50.000,DGPS,44.180562,N,9.585209,E,85.5,0.229,0.94,1.82,
52915,T,2016/03/31,14:47:10.000,DGPS,44.180543,N,9.585282,E,85.6,1.641,1.07,6.25,
52916,T,2016/03/31,14:47:30.000,DGPS,44.180530,N,9.585284,E,85.7,2.758,1.07,1.39,
52917,T,2016/03/31,14:47:50.000,DGPS,44.180540,N,9.585378,E,88.6,1.159,1.16,8.17,
52918,T,2016/03/31,14:48:10.000,DGPS,44.180508,N,9.585361,E,90.9,0.714,1.34,4.48,
52919,T,2016/03/31,14:48:30.000,DGPS,44.180481,N,9.585336,E,93.2,0.776,1.86,4.28,
52920,T,2016/03/31,14:48:50.000,DGPS,44.180541,N,9.585241,E,95.5,1.405,1.07,10.31,
52921,T,2016/03/31,14:49:10.000,DGPS,44.180551,N,9.585166,E,97.6,0.996,1.07,6.48,
52922,T,2016/03/31,14:49:30.000,DGPS,44.180532,N,9.585100,E,99.9,1.389,1.07,6.08,
52923,T,2016/03/31,14:49:50.000,DGPS,44.180556,N,9.585074,E,102.0,0.615,1.23,3.98,
52924,T,2016/03/31,15:01:52.000,SPS,44.180430,N,9.585138,E,92.7,0.341,1.11,17.51,
52925,T,2016/03/31,15:02:12.000,SPS,44.180596,N,9.585225,E,82.1,4.180,1.12,22.37,
52926,T,2016/03/31,15:02:32.000,SPS,44.180730,N,9.585119,E,74.3,5.027,1.05,18.83,
52927,T,2016/03/31,15:02:52.000,SPS,44.180879,N,9.585170,E,71.9,1.425,1.05,17.21,
52928,T,2016/03/31,15:03:12.000,SPS,44.180877,N,9.585027,E,68.7,3.640,1.51,11.92,
52929,T,2016/03/31,15:03:32.000,SPS,44.180876,N,9.584818,E,60.0,3.281,1.05,18.87,
52930,T,2016/03/31,15:03:52.000,SPS,44.180879,N,9.584595,E,53.0,1.929,1.05,19.16,
52931,T,2016/03/31,15:04:12.000,SPS,44.181057,N,9.584438,E,46.9,4.612,1.05,24.22,
52932,T,2016/03/31,15:04:32.000,SPS,44.181272,N,9.584346,E,43.8,4.188,1.05,25.11,
52933,T,2016/03/31,15:04:52.000,SPS,44.181487,N,9.584240,E,44.6,4.878,1.05,25.45,
52934,T,2016/03/31,15:05:12.000,SPS,44.181625,N,9.584202,E,45.3,0.088,1.05,15.58,
52935,T,2016/03/31,15:05:32.000,SPS,44.181630,N,9.584199,E,45.4,2.899,0.96,0.62,
52936,T,2016/03/31,15:05:52.000,SPS,44.181720,N,9.584181,E,43.3,2.978,1.04,10.34,
52937,T,2016/03/31,15:06:12.000,SPS,44.181957,N,9.584081,E,43.4,5.013,1.01,27.56,
52938,T,2016/03/31,15:06:32.000,SPS,44.182160,N,9.583940,E,44.0,2.023,1.06,25.15,
52939,T,2016/03/31,15:06:52.000,SPS,44.182372,N,9.583735,E,42.4,5.072,1.65,28.75,
52940,T,2016/03/31,15:07:12.000,SPS,44.182612,N,9.583530,E,42.8,5.174,1.01,31.30,
52941,T,2016/03/31,15:07:32.000,SPS,44.182820,N,9.583321,E,42.7,5.042,1.01,28.56,
52942,T,2016/03/31,15:07:52.000,SPS,44.183020,N,9.583080,E,45.0,4.675,1.01,29.51,
52943,T,2016/03/31,15:08:12.000,SPS,44.183184,N,9.582851,E,44.7,4.288,0.89,25.76,
52944,T,2016/03/31,15:08:32.000,SPS,44.183310,N,9.582524,E,47.5,6.702,0.97,29.83,
52945,T,2016/03/31,15:08:52.000,SPS,44.183477,N,9.582328,E,47.1,4.144,0.89,24.28,
52946,T,2016/03/31,15:09:12.000,SPS,44.183546,N,9.582069,E,44.4,4.645,0.97,22.24,
52947,T,2016/03/31,15:09:32.000,SPS,44.183714,N,9.581910,E,43.8,1.973,0.89,22.56,
52948,T,2016/03/31,15:09:52.000,SPS,44.183714,N,9.582046,E,45.4,0.540,0.89,11.03,
52949,T,2016/03/31,15:10:12.000,SPS,44.183877,N,9.582353,E,45.4,3.500,0.89,30.51,
52950,T,2016/03/31,15:10:32.000,SPS,44.184154,N,9.582462,E,44.0,3.353,0.89,31.98,
52951,T,2016/03/31,15:10:52.000,SPS,44.184262,N,9.582457,E,44.6,0.962,2.40,12.04,
52952,T,2016/03/31,15:11:12.000,SPS,44.184301,N,9.582469,E,44.2,0.426,1.17,4.45,
52953,T,2016/03/31,15:13:04.000,SPS,44.184177,N,9.582805,E,47.4,0.350,1.71,30.36,
52954,T,2016/03/31,15:24:34.000,SPS,44.184558,N,9.582310,E,52.9,0.816,2.91,58.23,
52955,T,2016/03/31,15:25:13.000,SPS,44.183130,N,9.586093,E,52.0,2.348,1.66,341.58,
52956,T,2016/03/31,15:25:33.000,SPS,44.184294,N,9.582486,E,63.7,1.348,0.88,316.33,
52957,T,2016/03/31,15:25:53.000,SPS,44.184161,N,9.582347,E,67.0,2.947,0.89,18.74,
52958,T,2016/03/31,15:26:13.000,SPS,44.183992,N,9.582246,E,65.7,3.059,0.88,20.51,
52959,T,2016/03/31,15:26:33.000,SPS,44.183826,N,9.582114,E,58.7,2.786,0.80,22.35,
52960,T,2016/03/31,15:26:53.000,SPS,44.183576,N,9.581945,E,51.9,4.583,0.80,31.65,
52961,T,2016/03/31,15:27:13.000,SPS,44.183534,N,9.582171,E,52.3,3.257,0.81,18.70,
52962,T,2016/03/31,15:27:33.000,SPS,44.183400,N,9.582482,E,49.2,4.326,0.97,29.11,
52963,T,2016/03/31,15:27:53.000,SPS,44.183279,N,9.582837,E,48.1,4.235,0.88,31.48,
52964,T,2016/03/31,15:28:13.000,SPS,44.183125,N,9.583068,E,46.0,4.281,1.11,25.16,
52965,T,2016/03/31,15:28:33.000,SPS,44.182990,N,9.583285,E,45.1,4.341,0.99,23.04,
52966,T,2016/03/31,15:28:53.000,SPS,44.182776,N,9.583487,E,45.6,4.203,0.88,28.67,
52967,T,2016/03/31,15:29:13.000,DGPS,44.182572,N,9.583662,E,44.0,3.954,0.88,26.74,
52968,T,2016/03/31,15:29:33.000,DGPS,44.182373,N,9.583799,E,43.2,3.637,0.88,24.67,
52969,T,2016/03/31,15:29:53.000,DGPS,44.182185,N,9.583924,E,42.9,4.165,0.88,23.19,
52970,T,2016/03/31,15:30:13.000,DGPS,44.181977,N,9.584027,E,41.5,4.392,0.98,24.53,
52971,T,2016/03/31,15:30:33.000,DGPS,44.181786,N,9.584148,E,34.1,3.764,1.11,24.47,
52972,T,2016/03/31,15:30:53.000,DGPS,44.181643,N,9.584218,E,31.3,0.178,0.88,17.03,
52973,T,2016/03/31,15:31:13.000,DGPS,44.181589,N,9.584227,E,31.5,4.795,1.11,6.06,
52974,T,2016/03/31,15:31:33.000,DGPS,44.181354,N,9.584320,E,31.2,4.975,1.18,27.24,
52975,T,2016/03/31,15:31:53.000,DGPS,44.181129,N,9.584410,E,30.9,4.102,1.11,26.02,
52976,T,2016/03/31,15:32:13.000,DGPS,44.180937,N,9.584558,E,31.6,0.567,0.98,24.36,
52977,T,2016/03/31,15:32:33.000,DGPS,44.180916,N,9.584614,E,34.5,1.819,0.98,5.77,
52978,T,2016/03/31,15:32:53.000,DGPS,44.180916,N,9.584793,E,38.8,1.651,0.97,14.98,
52979,T,2016/03/31,15:33:13.000,DGPS,44.180825,N,9.584909,E,41.5,1.215,0.88,14.00,
52980,T,2016/03/31,15:33:33.000,DGPS,44.180886,N,9.585109,E,46.8,2.340,0.97,18.15,
52981,T,2016/03/31,15:33:53.000,DGPS,44.180881,N,9.585136,E,52.5,0.114,1.38,6.12,
52982,T,2016/03/31,15:34:13.000,DGPS,44.180705,N,9.585127,E,55.1,1.966,0.97,19.84,
52983,T,2016/03/31,15:34:33.000,DGPS,44.180609,N,9.585305,E,56.7,3.231,0.97,17.86,
52984,T,2016/03/31,15:34:53.000,DGPS,44.180549,N,9.585312,E,61.5,0.209,1.12,8.24,
52985,T,2016/03/31,15:35:13.000,DGPS,44.180552,N,9.585433,E,63.2,1.019,0.88,9.85,
52986,T,2016/03/31,15:35:33.000,DGPS,44.180527,N,9.585395,E,63.7,1.139,0.97,4.17,
52987,T,2016/03/31,15:35:53.000,DGPS,44.180508,N,9.585353,E,64.2,1.018,1.53,4.01,
52988,T,2016/03/31,15:36:13.000,DGPS,44.180627,N,9.585228,E,64.5,2.129,1.20,16.58,
52989,T,2016/03/31,15:36:33.000,DGPS,44.180713,N,9.585349,E,64.3,1.378,1.19,13.63,
52990,T,2016/04/01,07:26:33.000,SPS,44.181692,N,9.584074,E,50.6,1.435,4.80,149.71,
52991,T,2016/04/01,07:26:53.000,SPS,44.181472,N,9.584044,E,36.2,0.235,1.08,28.43,
52992,T,2016/04/01,07:27:13.000,SPS,44.181712,N,9.584075,E,39.1,0.773,1.08,26.87,
52993,T,2016/04/01,07:27:33.000,SPS,44.181706,N,9.584072,E,39.1,0.225,1.19,0.65,
52994,T,2016/04/01,07:27:53.000,SPS,44.181686,N,9.584045,E,42.8,0.652,1.08,4.90,
52995,T,2016/04/01,07:28:13.000,SPS,44.181681,N,9.584032,E,43.0,0.124,1.08,1.24,
52996,T,2016/04/01,07:28:33.000,SPS,44.181679,N,9.584026,E,43.1,0.120,1.19,0.53,
52997,T,2016/04/01,07:28:53.000,SPS,44.181969,N,9.584013,E,43.6,15.575,1.20,32.25,
52998,T,2016/04/01,07:29:13.000,SPS,44.182499,N,9.583784,E,40.1,15.206,1.20,61.86,
52999,T,2016/04/01,07:29:33.000,SPS,44.182189,N,9.584854,E,56.4,18.172,1.08,93.69,
53000,T,2016/04/01,07:29:53.000,SPS,44.181736,N,9.584433,E,69.9,13.779,1.08,62.01,
53001,T,2016/04/01,07:30:13.000,SPS,44.182459,N,9.585053,E,78.1,15.843,1.08,94.74,
53002,T,2016/04/01,07:30:33.000,SPS,44.182535,N,9.585375,E,85.1,25.509,1.08,28.02,
53003,T,2016/04/01,07:30:53.000,SPS,44.181750,N,9.586248,E,102.2,31.536,1.08,113.02,
53004,T,2016/04/01,07:31:13.000,SPS,44.180854,N,9.586648,E,114.6,25.774,1.08,105.34,
53005,T,2016/04/01,07:31:33.000,SPS,44.179754,N,9.587488,E,127.8,22.593,1.08,140.07,
53006,T,2016/04/01,07:31:53.000,SPS,44.178973,N,9.586123,E,141.5,26.054,1.08,140.16,
53007,T,2016/04/01,07:32:13.000,SPS,44.178740,N,9.586103,E,149.3,41.163,1.08,27.06,
53008,T,2016/04/01,07:32:33.000,SPS,44.179332,N,9.588545,E,156.1,32.357,1.08,206.19,
53009,T,2016/04/01,07:32:53.000,SPS,44.180307,N,9.589004,E,162.4,27.559,1.08,114.60,
53010,T,2016/04/01,07:33:13.000,SPS,44.179857,N,9.589387,E,171.5,32.381,1.08,59.36,
53011,T,2016/04/01,07:33:33.000,SPS,44.179057,N,9.589438,E,182.0,31.569,1.15,89.60,
53012,T,2016/04/01,07:33:53.000,SPS,44.177886,N,9.587799,E,197.0,18.696,1.08,185.29,
53013,T,2016/04/01,07:34:13.000,SPS,44.178500,N,9.589468,E,205.5,22.356,1.08,150.14,
53014,T,2016/04/01,07:34:33.000,SPS,44.178778,N,9.591029,E,211.4,27.102,1.08,128.75,
53015,T,2016/04/01,07:34:53.000,SPS,44.178943,N,9.592737,E,220.4,27.316,1.08,138.09,
53016,T,2016/04/01,07:35:13.000,SPS,44.179317,N,9.594834,E,227.4,28.075,0.97,172.93,
53017,T,2016/04/01,07:35:33.000,SPS,44.179647,N,9.596199,E,235.0,15.489,0.97,115.40,
53018,T,2016/04/01,07:35:53.000,SPS,44.178536,N,9.597715,E,226.4,31.065,0.97,173.28,
53019,T,2016/04/01,07:36:13.000,SPS,44.177223,N,9.598543,E,216.7,27.596,0.97,160.40,
53020,T,2016/04/01,07:36:33.000,SPS,44.178683,N,9.598754,E,201.0,32.286,0.87,163.80,
53021,T,2016/04/01,07:36:53.000,SPS,44.178463,N,9.600479,E,185.6,39.091,0.97,140.94,
53022,T,2016/04/01,07:37:13.000,SPS,44.178354,N,9.602774,E,171.5,32.075,1.09,184.46,
53023,T,2016/04/01,07:37:33.000,SPS,44.178232,N,9.605001,E,155.9,31.983,1.38,179.29,
53024,T,2016/04/01,07:37:53.000,SPS,44.177672,N,9.605441,E,146.0,33.989,1.09,72.15,
53025,T,2016/04/01,07:38:13.000,SPS,44.176058,N,9.604812,E,137.8,32.932,1.09,186.39,
53026,T,2016/04/01,07:38:33.000,SPS,44.174310,N,9.605571,E,122.5,38.598,1.09,204.15,
53027,T,2016/04/01,07:38:53.000,SPS,44.172997,N,9.606424,E,107.3,31.814,1.20,161.78,
53028,T,2016/04/01,07:39:13.000,SPS,44.172916,N,9.608538,E,90.9,31.730,1.39,170.05,
53029,T,2016/04/01,07:39:33.000,SPS,44.173234,N,9.610636,E,79.2,28.973,1.39,171.91,
53030,T,2016/04/01,07:39:53.000,SPS,44.173738,N,9.612020,E,71.5,12.560,1.40,124.22,
53031,T,2016/04/01,07:40:13.000,SPS,44.172789,N,9.610977,E,63.7,20.172,1.31,134.70,
53032,T,2016/04/01,07:40:33.000,SPS,44.173404,N,9.612317,E,57.6,8.889,1.31,127.31,
53033,T,2016/04/01,07:40:53.000,SPS,44.172567,N,9.611324,E,53.0,28.122,1.40,122.43,
53034,T,2016/04/01,07:41:13.000,SPS,44.172522,N,9.609293,E,49.0,29.998,1.41,162.50,
53035,T,2016/04/01,07:41:33.000,SPS,44.171429,N,9.608733,E,44.8,26.384,1.09,129.54,
53036,T,2016/04/01,07:41:53.000,SPS,44.170964,N,9.609582,E,45.1,29.421,1.09,85.32,
53037,T,2016/04/01,07:42:13.000,SPS,44.171466,N,9.611665,E,40.1,29.791,1.01,175.73,
53038,T,2016/04/01,07:42:33.000,SPS,44.171970,N,9.613804,E,44.0,24.242,1.01,180.07,
53039,T,2016/04/01,07:42:53.000,SPS,44.172111,N,9.614412,E,46.7,2.040,1.01,51.19,
53040,T,2016/04/01,07:43:13.000,SPS,44.173142,N,9.614835,E,52.0,26.280,1.01,119.49,
53041,T,2016/04/01,07:43:33.000,SPS,44.173754,N,9.616935,E,49.9,33.341,1.35,181.22,
